,url,Cost,Rooms,Square,Cost_per_m2,Floor,Floors_in_house,Address,Metro,Metro_distance,Date,Date_note
126,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_597m_815et._2746317099,9199000,2,59.7,154087,8,15,"Русановская ул., 19к3",Обухово,от 31 мин.,13.04.2023,16 часов назад
127,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_766m_114et._2654982609,16100000,2,76.6,210182,1,14,"ул. Бадаева, 5к2",Проспект Большевиков,16–20 мин.,11.04.2023,2 дня назад
128,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_445m_55et._2781183145,6000000,2,44.5,134831,5,5,"ул. Тельмана, 32к2",Улица Дыбенко,21–30 мин.,10.04.2023,3 дня назад
129,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_581m_1219et._1539681239,10000000,2,58.1,172117,12,19,"ул. Ворошилова, 31к2",Проспект Большевиков,21–30 мин.,08.04.2023,5 дней назад
130,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_25et._2944130512,6100000,2,45.0,135555,2,5,"Народная ул., 19",Ломоносовская,16–20 мин.,10.04.2023,3 дня назад
131,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_454m_35et._2897659226,5300000,2,45.4,116740,3,5,"ул. Цимбалина, 54",Елизаровская,21–30 мин.,10.04.2023,3 дня назад
132,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_35et._2978673044,6000000,2,46.0,130434,3,5,"ул. Цимбалина, 44",Ломоносовская,16–20 мин.,10.04.2023,3 дня назад
133,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_444m_19et._2886490525,6800000,2,44.4,153153,1,9,"ул. Шотмана, 18",Улица Дыбенко,6–10 мин.,13.04.2023,19 часов назад
134,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_504m_49et._2991929112,6800000,2,50.4,134920,4,9,"Товарищеский пр-т, 2к1",Проспект Большевиков,11–15 мин.,06.04.2023,1 неделю назад
135,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_34m_414et._2718876665,7299000,2,34.0,214676,4,14,"Октябрьская наб., 34к4",Елизаровская,от 31 мин.,11.04.2023,2 дня назад
136,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_568m_1624et._2291048459,8700000,2,56.8,153169,16,24,"Санкт-Петербург, Русановская улица, 16к1",Обухово,от 31 мин.,23.03.2023,3 недели назад
137,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_64m_512et._2018316284,13500000,2,64.0,210937,5,12,"Санкт-Петербург, Дальневосточный проспект, 69к5",Ломоносовская,21–30 мин.,13.04.2023,21 час назад
138,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_93m_810et._2854574527,16300000,2,93.0,175268,8,10,"ул. Подвойского, 13к2",Улица Дыбенко,11–15 мин.,10.04.2023,3 дня назад
139,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_49et._2649915036,8299000,2,50.0,165980,4,9,"ул. Белышева, 4К",Проспект Большевиков,11–15 мин.,11.04.2023,2 дня назад
140,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_586m_1419et._3090354165,11300000,2,58.6,192832,14,19,"ул. Седова, 60",Ломоносовская,16–20 мин.,12.04.2023,1 день назад
141,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_555m_55et._2581441474,8250000,2,55.5,148648,5,5,"ул. Ольги Берггольц, 19",Елизаровская,6–10 мин.,07.04.2023,6 дней назад
142,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_56m_35et._2598954184,9500000,2,56.0,169642,3,5,"Санкт-Петербург, улица Бабушкина, 59",Ломоносовская,6–10 мин.,09.04.2023,4 дня назад
143,https://www.avito.ru/sankt-peterburg/kvartiry/auktsion_2-k._kvartira_571m_810et._3019788359,6727500,2,57.1,117819,8,10,"Рыбацкий пр-т, 57к2",Рыбацкое,16–20 мин.,13.04.2023,22 часа назад
144,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_536m_17et._2988079412,10000000,2,53.6,186567,1,7,б-р Красных Зорь,Ломоносовская,6–10 мин.,09.04.2023,4 дня назад
145,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49m_616et._2852474362,10500000,2,49.0,214285,6,16,"Российский пр-т, 5",Проспект Большевиков,6–10 мин.,13.04.2023,57 минут назад
146,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_661m_1718et._2569496242,17000000,2,66.1,257186,17,18,"ул. Дыбенко, 2",Улица Дыбенко,21–30 мин.,06.04.2023,1 неделю назад
147,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_444m_57et._2558999750,6200000,2,44.4,139639,5,7,"Санкт-Петербург, улица Бабушкина, 95к1",Ломоносовская,11–15 мин.,07.04.2023,6 дней назад
148,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_68m_1317et._2736454421,15000000,2,68.0,220588,13,17,"ул. Бадаева, 14к1",Проспект Большевиков,16–20 мин.,13.04.2023,22 часа назад
149,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_501m_79et._2876730423,8200000,2,50.1,163672,7,9,"Товарищеский пр-т, 2к2",Проспект Большевиков,11–15 мин.,06.04.2023,1 неделю назад
150,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55m_1725et._2636337007,12500000,2,55.0,227272,17,25,"пр-т Александровской Фермы, 8с1",Пролетарская,16–20 мин.,11.04.2023,2 дня назад
151,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_465m_15et._2973151247,6000000,2,46.5,129032,1,5,"ул. Седова, 158",Пролетарская,16–20 мин.,07.04.2023,6 дней назад
152,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57m_1118et._2889937033,10590000,2,57.0,185789,11,18,"Октябрьская наб., 68",Ломоносовская,11–15 мин.,06.04.2023,1 неделю назад
153,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_492m_317et._2687542742,8400000,2,49.2,170731,3,17,"Октябрьская наб., 124к7",Обухово,от 31 мин.,07.04.2023,6 дней назад
154,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_547m_89et._2697654896,8900000,2,54.7,162705,8,9,"Санкт-Петербург, улица Бабушкина, 51",Ломоносовская,11–15 мин.,11.04.2023,2 дня назад
155,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_58m_29et._2939678107,6950000,2,58.0,119827,2,9,"Искровский пр-т, 20",Улица Дыбенко,11–15 мин.,09.04.2023,4 дня назад
156,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_521m_812et._2359527193,7900000,2,52.1,151631,8,12,"Санкт-Петербург, проспект Обуховской Обороны, 140",Обухово,21–30 мин.,06.04.2023,1 неделю назад
157,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_546m_116et._2675751679,8390000,2,54.6,153663,1,16,"Рыбацкий пр-т, 7",Рыбацкое,21–30 мин.,12.04.2023,1 день назад
158,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49m_15et._2871030988,7700000,2,49.0,157142,1,5,"ул. Ткачей, 4",Елизаровская,6–10 мин.,06.04.2023,1 неделю назад
159,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_604m_1717et._2850344214,11150000,2,60.4,184602,17,17,"1-й Рабфаковский пер., 3",Пролетарская,11–15 мин.,09.04.2023,4 дня назад
160,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_464m_25et._2908271660,6700000,2,46.4,144396,2,5,"ул. Новосёлов, 37",Ломоносовская,21–30 мин.,11.04.2023,2 дня назад
161,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_622m_312et._2849085929,11000000,2,62.2,176848,3,12,"ул. Белышева, 5/6",Проспект Большевиков,16–20 мин.,09.04.2023,4 дня назад
162,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_26et._2843959763,9000000,2,50.0,180000,2,6,"ул. Бабушкина, 71/8",Ломоносовская,до 5 мин.,08.04.2023,5 дней назад
163,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_486m_45et._2944278083,9400000,2,48.6,193415,4,5,"ул. Седова, 70",Ломоносовская,6–10 мин.,11.04.2023,2 дня назад
164,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_457m_79et._2557545239,7050000,2,45.7,154266,7,9,"Искровский пр-т, 8к3",Проспект Большевиков,11–15 мин.,30.03.2023,2 недели назад
165,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_515m_99et._2880658231,8200000,2,51.5,159223,9,9,"Искровский пр-т, 4к2",Проспект Большевиков,6–10 мин.,12.04.2023,1 день назад
166,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_591m_824et._2765778281,11300000,2,59.1,191201,8,24,"ул. Дыбенко, 6к2",Улица Дыбенко,21–30 мин.,30.03.2023,2 недели назад
167,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_737m_929et._2833232974,16250000,2,73.7,220488,9,29,"Рыбацкий пр-т, 18к2",Рыбацкое,16–20 мин.,12.04.2023,1 день назад
168,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_485m_29et._2384788111,6650000,2,48.5,137113,2,9,"Санкт-Петербург, проспект Большевиков, 69",Ломоносовская,от 31 мин.,30.03.2023,2 недели назад
169,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60m_215et._2636244978,9500000,2,60.0,158333,2,15,"Санкт-Петербург, улица Еремеева, 7к2",Ладожская,21–30 мин.,08.04.2023,5 дней назад
170,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_569m_2626et._2916761562,12000000,2,56.9,210896,26,26,"ул. Дыбенко, 7к3",Улица Дыбенко,21–30 мин.,12.04.2023,1 день назад
171,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_448m_25et._2879354731,8500000,2,44.8,189732,2,5,"ул. Дыбенко, 27к3",Улица Дыбенко,до 5 мин.,06.04.2023,1 неделю назад
172,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_528m_1017et._2725019643,9750000,2,52.8,184659,10,17,"ул. Тельмана, 30к1",Улица Дыбенко,от 31 мин.,09.04.2023,4 дня назад
173,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_704m_116et._2849978968,11300000,2,70.4,160511,1,16,"ул. Ворошилова, 31к3",Проспект Большевиков,21–30 мин.,06.04.2023,1 неделю назад
174,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_558m_327et._2727647945,10500000,2,55.8,188172,3,27,"территория Усть-Славянка, Славянская ул., 24",Рыбацкое,21–30 мин.,30.03.2023,2 недели назад
175,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_456m_55et._2709260938,6300000,2,45.6,138157,5,5,"ул. Бабушкина, 101к2",Ломоносовская,11–15 мин.,12.04.2023,1 день назад
176,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_58m_525et._2511178790,11800000,2,58.0,203448,5,25,"Дальневосточный пр-т, 33к1",Улица Дыбенко,21–30 мин.,08.04.2023,5 дней назад
177,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_459m_710et._2963940503,8500000,2,45.9,185185,7,10,"ул. Чудновского, 8к2",Проспект Большевиков,16–20 мин.,06.04.2023,1 неделю назад
178,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_49et._2182572279,8700000,2,50.0,174000,4,9,"Санкт-Петербург, Искровский проспект, 17к1В",Улица Дыбенко,11–15 мин.,12.04.2023,1 день назад
179,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_531m_15et._2901310313,8650000,2,53.1,162900,1,5,"ул. Седова, 86",Ломоносовская,6–10 мин.,07.04.2023,6 дней назад
180,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_527m_59et._2792365195,7300000,2,52.7,138519,5,9,"Октябрьская наб., 94к4",Ломоносовская,21–30 мин.,07.04.2023,6 дней назад
181,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_65m_322et._2650248129,11870000,2,65.0,182615,3,22,"ул. Ворошилова, 25к1",Ладожская,16–20 мин.,11.04.2023,2 дня назад
182,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_578m_99et._2869105955,9490000,2,57.8,164186,9,9,"Искровский пр-т, 20",Улица Дыбенко,11–15 мин.,07.04.2023,6 дней назад
183,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_501m_69et._2770978564,8000000,2,50.1,159680,6,9,"Искровский пр-т, 26",Улица Дыбенко,11–15 мин.,06.04.2023,1 неделю назад
184,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_68m_1819et._2456638775,17900000,2,68.0,263235,18,19,"ул. Дыбенко, 8к1",Улица Дыбенко,21–30 мин.,12.04.2023,1 день назад
185,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_537m_713et._2918416082,8500000,2,53.7,158286,7,13,"пр-т Солидарности, 3к5",Проспект Большевиков,11–15 мин.,07.04.2023,6 дней назад
186,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_628m_915et._2901073956,11900000,2,62.8,189490,9,15,"пр-т Большевиков, 11к2",Улица Дыбенко,6–10 мин.,12.04.2023,1 день назад
187,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_514m_1199et._2756235190,7399999,2,51.4,143968,11,99,"пр-т Солидарности, 7к1",Проспект Большевиков,16–20 мин.,06.04.2023,1 неделю назад
188,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60m_314et._2860811306,11399999,2,60.0,189999,3,14,"ул. Шотмана, 6к3",Улица Дыбенко,11–15 мин.,07.04.2023,6 дней назад
189,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_65m_2225et._2619486404,13350000,2,65.0,205384,22,25,"Архивная ул., 11к3",Улица Дыбенко,21–30 мин.,07.04.2023,6 дней назад
190,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_501m_99et._2527606003,7900000,2,50.1,157684,9,9,"ул. Кржижановского, 17к2",Проспект Большевиков,16–20 мин.,11.04.2023,2 дня назад
191,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52m_1025et._2802669630,10735199,2,52.0,206446,10,25,"ул. Дыбенко, 7к3",Улица Дыбенко,21–30 мин.,06.04.2023,1 неделю назад
192,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_409m_45et._2649005377,6200000,2,40.9,151589,4,5,"ул. Дыбенко, 36к3",Улица Дыбенко,11–15 мин.,10.04.2023,3 дня назад
193,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._apartamenty_34m_511et._2896789584,4586007,2,34.0,134882,5,11,"ул. Дыбенко, 26",Улица Дыбенко,до 5 мин.,06.04.2023,1 неделю назад
